상태	계약번호	대여차종	대여일시	반납일시	예약채널	고객번호	총청구액	최종수정일시
취소	2022530703	쏘울 부스터 (G)	2020-12-28 9:00	2020-12-30 19:00	홈페이지	110913558	3,000	2020-12-15
취소	2022524749	코나 (G)	2020-12-28 9:00	2020-12-30 7:00	홈페이지	112130061	3,000	2020-11-11
취소	2022524851	셀토스 4WD (D)	2020-12-28 9:00	2020-12-30 7:00	홈페이지	112130061	3,000	2020-11-13
취소	2022551782	더 뉴 레이 (G)	2020-12-28 9:00	2020-12-30 11:00	모바일	113519841	3,000	2020-11-26
취소	2022545303	INTERACTIVE K5 (G)	2020-12-28 9:00	2020-12-30 9:00	홈페이지	113335034	3,000	2020-12-15
취소	2022540649	LF 쏘나타 뉴라이즈 (L)	2020-12-28 9:00	2020-12-30 10:00	모바일	113384928	3,000	2020-12-04
취소	2022531810	베리 뉴 티볼리 (G)	2020-12-28 9:00	2020-12-30 21:00	제휴사	109598310	3,000	2020-12-12
취소	2022514071	THE NEW K5 (L)	2020-12-28 9:00	2020-12-30 18:00	제휴사	113490539	3,000	2020-12-09
취소	2022571769	스파크 (G)	2020-12-28 9:00	2020-12-29 20:30	모바일	113538682	3,000	2020-12-13
취소	2022568775	셀토스 4WD (D)	2020-12-28 9:00	2020-12-30 18:00	모바일	10859955	3,000	2020-12-14
취소	2022545332	싼타페 TM 4WD 7인승 (D)	2020-12-28 9:00	2020-12-30 15:00	모바일	111840066	3,000	2020-11-21
취소	2022527510	스파크 (G)	2020-12-28 9:00	2020-12-30 15:00	제휴사	113298897	3,000	2020-11-13
취소	2022541355	더 뉴 카니발 리무진 7인승 (D)	2020-12-28 9:00	2020-12-30 14:00	직접	113514961	3,000	2020-11-30
취소	2022541356	더 뉴 카니발 리무진 7인승 (D)	2020-12-28 9:00	2020-12-30 14:00	직접	113514961	3,000	2020-11-30
취소	2022525838	코나 (G)	2020-12-28 9:00	2020-12-29 17:00	모바일	113501417	3,000	2020-12-16
취소	2022573153	XM3 1.4 (G)	2020-12-28 9:00	2020-12-29 18:00	모바일	113114299	3,000	2020-12-15
취소	2022510041	GV80 4WD 7인승 (D)	2020-12-28 9:30	2020-12-31 16:00	홈페이지	111545355	3,000	2020-11-19
취소	2022522472	ALL NEW K3 (G)	2020-12-28 9:30	2021-01-01 20:30	모바일	112662780	3,000	2020-11-21
취소	2022498271	INTERACTIVE K5 (G)	2020-12-28 9:30	2021-01-01 20:30	홈페이지	112662780	3,000	2020-11-10
취소	2022531456	베리 뉴 티볼리 (G)	2020-12-28 9:30	2021-01-01 18:00	모바일	111955599	3,000	2020-12-12
취소	2022537085	LF 쏘나타 뉴라이즈 (L)	2020-12-28 9:30	2020-12-31 9:30	직접	11427426	3,000	2020-12-06
취소	2022532106	쏘울 부스터 (G)	2020-12-28 9:30	2020-12-30 19:30	제휴사	113320323	3,000	2020-12-10
취소	2022576350	XM3 1.4 (G)	2020-12-28 9:30	2020-12-31 15:00	모바일	112084464	3,000	2020-12-11
취소	2022555181	쏘울 부스터 (G)	2020-12-28 9:30	2020-12-31 14:00	제휴사	113526976	3,000	2020-12-15
취소	2022548224	더 뉴 카니발 리무진 7인승 (D)	2020-12-28 9:40	2020-12-29 17:00	홈페이지	113521018	3,000	2020-12-08
취소	2022548205	더 뉴 카니발 리무진 7인승 (D)	2020-12-28 9:40	2020-12-29 17:00	홈페이지	113521018	3,000	2020-11-23
취소	2022545998	K7 PREMIER (G) 2.5	2020-12-28 10:00	2021-01-02 13:00	모바일	112449457	3,000	2020-12-09
취소	2022498540	더 뉴 그랜저 2.5 (G)	2020-12-28 10:00	2020-12-31 16:00	홈페이지	11567595	3,000	2020-11-10
취소	2022569304	그랜저 IG 3.0 (G)	2020-12-28 10:00	2021-01-02 16:00	모바일	110540907	3,000	2020-12-07
취소	2022540730	LF 쏘나타 뉴라이즈 (L)	2020-12-28 10:00	2020-12-31 18:00	홈페이지	113514535	3,000	2020-12-11
취소	2022516399	더 뉴 레이 (G)	2020-12-28 10:00	2021-01-01 13:00	제휴사	113493019	3,000	2020-11-08
취소	2022527578	올 뉴 아반떼 (G)	2020-12-28 10:00	2021-01-01 12:00	모바일	113501709	3,000	2020-12-13
취소	2022503040	XM3 1.4 (G)	2020-12-28 10:00	2021-01-01 16:00	모바일	110518134	3,000	2020-12-16
취소	2022517365	INTERACTIVE K5 (G)	2020-12-28 10:00	2021-01-01 16:00	모바일	112083368	3,000	2020-12-15
취소	2022497507	XM3 1.4 (G)	2020-12-28 10:00	2021-01-01 13:30	제휴사	113475479	3,000	2020-12-16
취소	2022515261	모닝 어반 (G)	2020-12-28 10:00	2021-01-25 10:00	제휴사	113491591	3,000	2020-11-08
취소	2022527055	LF 쏘나타 뉴라이즈 (L)	2020-12-28 10:00	2021-01-02 10:00	홈페이지	113457053	3,000	2020-12-03
취소	2022456978	XM3 1.4 (G)	2020-12-28 10:00	2020-12-31 10:00	제휴사	110812558	3,000	2020-10-12
취소	2022535443	올 뉴 모닝 (G)	2020-12-28 10:00	2020-12-31 9:30	모바일	113509589	3,000	2020-12-08
취소	2022520159	티볼리 (D)	2020-12-28 10:00	2020-12-31 9:00	모바일	113496177	3,000	2020-11-10
취소	2022520170	티볼리 (D)	2020-12-28 10:00	2020-12-31 9:00	모바일	113496177	3,000	2020-12-08
취소	2022555393	더 뉴 카니발 리무진 7인승 (D)	2020-12-28 10:00	2020-12-30 17:00	제휴사	113527079	3,000	2020-12-06
취소	2022559787	LF 쏘나타 뉴라이즈 (G)	2020-12-28 10:00	2020-12-31 10:00	제휴사	113530999	3,000	2020-11-30
취소	2022493189	티볼리 (G)	2020-12-28 10:00	2020-12-30 16:30	홈페이지	112927908	3,000	2020-12-08
취소	2022517741	더 뉴 쏘렌토 7인승 (D)	2020-12-28 10:00	2020-12-31 10:00	제휴사	113494228	3,000	2020-11-12
취소	2022554397	GV80 4WD 7인승 (D)	2020-12-28 10:00	2020-12-30 19:00	홈페이지	113155753	3,000	2020-12-16
취소	2022554173	GV80 4WD 7인승 (D)	2020-12-28 10:00	2020-12-30 19:00	홈페이지	113155753	3,000	2020-11-26
취소	2022538438	올 뉴 아반떼 (G)	2020-12-28 10:00	2020-12-30 19:00	모바일	112993454	3,000	2020-11-17
취소	2022575974	쏘나타 DN8 (G)	2020-12-28 10:00	2020-12-30 21:00	홈페이지	112499105	3,000	2020-12-10
취소	2022521460	더 뉴 그랜저 2.5 (G)	2020-12-28 10:00	2020-12-30 17:00	모바일	11567595	3,000	2020-12-05
취소	2022543109	모닝 어반 (G)	2020-12-28 10:00	2020-12-29 20:00	제휴사	113516616	3,000	2020-12-13
취소	2022556966	더 뉴 카니발 리무진 7인승 (D)	2020-12-28 10:00	2020-12-30 18:00	모바일	11805314	3,000	2020-12-08
취소	2022543671	더 뉴 싼타페 4WD 7인승 (D)	2020-12-28 10:00	2020-12-30 20:00	홈페이지	113155753	3,000	2020-11-20
취소	2022543938	더 뉴 싼타페 4WD 7인승 (D)	2020-12-28 10:00	2020-12-30 20:00	홈페이지	113155753	3,000	2020-11-20
취소	2022538467	올 뉴 아반떼 (G)	2020-12-28 10:00	2020-12-30 20:00	모바일	112993454	3,000	2020-12-15
취소	2022541245	G70 2.0 터보 (G)	2020-12-28 10:00	2020-12-30 12:00	직접	112783513	3,000	2020-11-26
취소	2022544939	INTERACTIVE K5 (G)	2020-12-28 10:00	2020-12-30 19:00	제휴사	100111750	3,000	2020-12-01
취소	2022546722	셀토스 4WD (D)	2020-12-28 10:00	2020-12-31 13:00	모바일	113519925	3,000	2020-12-13
취소	2022512792	쏘나타 DN8 (G)	2020-12-28 10:00	2020-12-30 13:00	제휴사	111287668	3,000	2020-11-06
취소	2022564599	더 뉴 그랜저 2.5 (G)	2020-12-28 10:00	2020-12-31 12:00	홈페이지	113535021	3,000	2020-12-07
취소	2022442804	스파크 (G)	2020-12-28 10:00	2020-12-30 11:30	제휴사	113417573		2020-10-05
취소	2022536336	더 뉴 카니발 리무진 7인승 (D)	2020-12-28 10:00	2020-12-30 15:00	홈페이지	112061965	3,000	2020-12-16
취소	2022555348	더 뉴 카니발 9인승 (D)	2020-12-28 10:00	2020-12-31 15:00	모바일	10746581	3,000	2020-11-30
취소	2022542950	LF 쏘나타 뉴라이즈 (G)	2020-12-28 10:00	2020-12-31 15:00	모바일	113516373	3,000	2020-12-13
취소	2022545755	더 뉴 카니발 9인승 (D)	2020-12-28 10:00	2020-12-29 15:30	모바일	113380853	3,000	2020-11-21
취소	2022519381	ALL NEW K3 (G)	2020-12-28 10:00	2020-12-29 10:00	홈페이지	112738477	3,000	2020-11-09
취소	2022521595	쏘나타 DN8 (G)	2020-12-28 10:00	2020-12-30 14:30	홈페이지	10325151	3,000	2020-12-08
취소	2022514058	TESLA MODEL 3 (EV)	2020-12-28 10:00	2020-12-29 18:00	모바일	110711777	3,000	2020-11-10
취소	2022563920	ALL NEW K3 (G)	2020-12-28 10:00	2020-12-29 10:00	모바일	111289169	3,000	2020-12-02
취소	2022559054	INTERACTIVE K5 (G)	2020-12-28 10:00	2020-12-30 13:00	제휴사	113530362	3,000	2020-11-30
취소	2022551044	더 뉴 싼타페 4WD 7인승 (D)	2020-12-28 10:10	2020-12-30 18:10	직접	112865087	3,000	2020-12-09
취소	2022551039	더 뉴 싼타페 4WD 7인승 (D)	2020-12-28 10:10	2020-12-30 18:10	직접	112865087	3,000	2020-12-09
취소	2022576860	BMW X7 3.0 (D)	2020-12-28 10:11	2020-12-30 10:11	직접	109928834	3,000	2020-12-11
취소	2022517730	INTERACTIVE K5 (G)	2020-12-28 10:30	2020-12-31 17:30	모바일	113269414	3,000	2020-11-09
취소	2022526782	INTERACTIVE K5 (G)	2020-12-28 10:30	2020-12-31 17:30	모바일	113269414	3,000	2020-11-15
취소	2022534927	INTERACTIVE K5 (G)	2020-12-28 10:30	2020-12-31 17:30	모바일	113269414	3,000	2020-12-01
취소	2022557073	ALL NEW K3 (G)	2020-12-28 10:30	2021-01-02 16:00	홈페이지	113317577	3,000	2020-11-28
취소	2022504338	ALL NEW K3 (G)	2020-12-28 10:30	2020-12-31 18:30	직접	D00000387	3,000	2020-12-09
취소	2022497357	더 뉴 레이 (G)	2020-12-28 10:30	2021-01-01 16:30	직접	113475242	3,000	2020-12-15
취소	2022572078	ALL NEW K3 (G)	2020-12-28 10:30	2020-12-31 8:00	홈페이지	113492800	3,000	2020-12-09
취소	2022536103	아반떼 AD (G) F/L	2020-12-28 10:30	2020-12-29 19:00	홈페이지	113510373	3,000	2020-12-14
취소	2022566141	ALL NEW K3 (G)	2020-12-28 10:30	2020-12-30 17:00	모바일	112720408	3,000	2020-12-04
취소	2022578821	스토닉 (D)	2020-12-28 10:30	2020-12-30 7:00	홈페이지	113545039	3,000	2020-12-13
취소	2022579318	스토닉 (D)	2020-12-28 10:30	2020-12-30 7:00	모바일	113545039	3,000	2020-12-15
취소	2022561478	더 뉴 카니발 9인승 (D)	2020-12-28 10:30	2020-12-30 18:30	제휴사	113533251	3,000	2020-12-13
취소	2022561441	더 뉴 카니발 9인승 (D)	2020-12-28 10:30	2020-12-30 18:30	제휴사	111840884	3,000	2020-12-01
취소	2022523080	베리 뉴 티볼리 (G)	2020-12-28 10:30	2020-12-30 18:30	홈페이지	109781433	3,000	2020-12-14
취소	2022528010	제네시스 G80 3.3 (G)	2020-12-28 10:30	2020-12-30 15:30	홈페이지	113503417	3,000	2020-11-13
취소	2022558436	코나 (EV)	2020-12-28 10:30	2020-12-29 16:30	모바일	113124041	3,000	2020-12-16
취소	2022556386	팰리세이드 4WD 8인승 (D)	2020-12-28 10:30	2020-12-30 13:00	홈페이지	113518426	3,000	2020-12-12
취소	2022540437	티볼리 (G)	2020-12-28 10:30	2020-12-29 17:30	모바일	112803962	3,000	2020-11-28
취소	2022533190	ALL NEW K3 (G)	2020-12-28 10:40	2021-01-01 16:30	모바일	113508130	3,000	2020-12-14
취소	2022571103	쏘울 부스터 (G)	2020-12-28 10:40	2020-12-30 17:00	모바일	113541322	3,000	2020-12-07
취소	2022571060	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-28 10:40	2020-12-30 17:00	모바일	113541090	3,000	2020-12-07
취소	2022536210	ALL NEW K3 (G)	2020-12-28 10:40	2020-12-30 18:00	제휴사	113402394	3,000	2020-11-16
취소	2022536198	ALL NEW K3 (G)	2020-12-28 10:40	2020-12-30 18:00	제휴사	113510625	3,000	2020-11-16
취소	2022523999	셀토스 4WD (D)	2020-12-28 10:50	2020-12-30 10:50	홈페이지	113499641	3,000	2020-12-15
취소	2022532900	아반떼 AD (G) F/L	2020-12-28 11:00	2020-12-31 18:00	모바일	113507685	3,000	2020-11-15
취소	2022538595	ALL NEW K3 (G)	2020-12-28 11:00	2020-12-31 17:00	모바일	112624578	3,000	2020-12-15
취소	2022511356	베리 뉴 티볼리 (G)	2020-12-28 11:00	2020-12-31 16:30	모바일	113487910	3,000	2020-12-12
취소	2022532945	아반떼 AD (G) F/L	2020-12-28 11:00	2020-12-31 18:30	모바일	113507685	3,000	2020-11-30
취소	2022547242	K7 PREMIER (G) 2.5	2020-12-28 11:00	2021-01-02 14:00	제휴사	113520268	3,000	2020-11-22
취소	2022528149	올 뉴 아반떼 (G)	2020-12-28 11:00	2020-12-31 16:00	모바일	113239759	3,000	2020-11-16
취소	2022530505	베리 뉴 티볼리 (G)	2020-12-28 11:00	2020-12-31 16:00	모바일	100381350	3,000	2020-11-20
취소	2022514964	LF 쏘나타 뉴라이즈 (L)	2020-12-28 11:00	2021-01-01 20:00	모바일	113491263	3,000	2020-12-06
취소	2022535729	스파크 (G)	2020-12-28 11:00	2021-01-03 11:00	제휴사	113510011	3,000	2020-12-09
취소	2022521922	셀토스 4WD (D)	2020-12-28 11:00	2021-01-01 18:00	홈페이지	112387178	3,000	2020-11-12
취소	2022440583	아반떼 AD (G) F/L	2020-12-28 11:00	2021-01-01 11:00	모바일	113425536		2020-12-16
취소	2022506150	더 뉴 레이 (G)	2020-12-28 11:00	2021-01-02 7:00	제휴사	113482991	3,000	2020-12-08
취소	2022505885	더 뉴 레이 (G)	2020-12-28 11:00	2021-01-02 7:00	제휴사	113482991	3,000	2020-11-03
취소	2022543391	쏘렌토 MQ4 7인승 4WD (D)	2020-12-28 11:00	2020-12-30 17:00	홈페이지	113516788	3,000	2020-12-13
취소	2022512564	올 뉴 모닝 (G)	2020-12-28 11:00	2020-12-31 9:00	홈페이지	113487283	3,000	2020-12-13
취소	2022511459	더 뉴 레이 (G)	2020-12-28 11:00	2020-12-30 17:00	모바일	113488227	3,000	2020-12-16
취소	2022563203	올 뉴 아반떼 (G)	2020-12-28 11:00	2020-12-31 11:00	제휴사	113534645	3,000	2020-12-02
취소	2022573915	스파크 (G)	2020-12-28 11:00	2020-12-31 11:00	모바일	113059601	3,000	2020-12-10
취소	2022546535	더 뉴 카니발 9인승 (D)	2020-12-28 11:00	2020-12-30 17:00	홈페이지	113519409	3,000	2020-12-07
취소	2022573656	더 뉴 싼타페 4WD 7인승 (D)	2020-12-28 11:00	2020-12-30 11:00	홈페이지	112731397	3,000	2020-12-09
취소	2022512010	ALL NEW K3 (G)	2020-12-28 11:00	2020-12-30 7:30	제휴사	113487157	3,000	2020-12-07
취소	2022515446	아반떼 AD (G) F/L	2020-12-28 11:00	2020-12-30 20:00	제휴사	113491607	3,000	2020-12-15
취소	2022564723	더 뉴 카니발 9인승 (D)	2020-12-28 11:00	2020-12-30 18:00	홈페이지	111846789	3,000	2020-12-07
취소	2022539772	더 뉴 카니발 9인승 (D)	2020-12-28 11:00	2020-12-30 18:00	직접	D00000387	3,000	2020-12-04
취소	2022461132	LF 쏘나타 뉴라이즈 (L)	2020-12-28 11:00	2020-12-31 13:30	직접	113441034	3,000	2020-12-15
취소	2022472420	더 뉴 싼타페 4WD 7인승 (D)	2020-12-28 11:00	2020-12-30 15:30	모바일	113407474	3,000	2020-11-15
취소	2022567552	G90 3.8 (G)	2020-12-28 11:00	2020-12-30 15:30	홈페이지	113535539	3,000	2020-12-04
취소	2022567600	G90 3.8 (G)	2020-12-28 11:00	2020-12-30 15:30	홈페이지	113535539	3,000	2020-12-05
취소	2022496720	쏘나타 DN8 (G)	2020-12-28 11:00	2020-12-31 13:00	직접	D00000387	3,000	2020-12-14
취소	2022568013	쏘렌토 MQ4 7인승 4WD (D)	2020-12-28 11:00	2020-12-30 15:00	제휴사	113538629	3,000	2020-12-05
취소	2022570384	G90 3.8 (G)	2020-12-28 11:00	2020-12-30 15:00	홈페이지	113535539	3,000	2020-12-07
취소	2022534049	LF 쏘나타 뉴라이즈 (G)	2020-12-28 11:00	2020-12-31 15:00	모바일	113504930	3,000	2020-12-15
취소	2022455786	스팅어 2.0 터보 (G)	2020-12-28 11:00	2020-12-30 14:30	모바일	111918651	3,000	2020-11-26
취소	2022570499	G90 3.8 (G)	2020-12-28 11:00	2020-12-30 15:00	홈페이지	113535539	3,000	2020-12-07
취소	2022516685	코나 (EV)	2020-12-28 11:00	2020-12-31 12:00	모바일	111533127	3,000	2020-12-15
취소	2022528136	더 볼드 스포티지 2WD (D)	2020-12-28 11:20	2020-12-30 17:40	모바일	111322824	3,000	2020-12-13
취소	2022532103	쏘나타 DN8 (G)	2020-12-28 11:30	2021-01-02 14:00	홈페이지	113506892	3,000	2020-11-15
취소	2022561440	THE NEW K5 (G)	2020-12-28 11:30	2020-12-30 10:00	직접	113533107	3,000	2020-12-15
취소	2022510172	더 뉴 카니발 9인승 (D)	2020-12-28 11:30	2020-12-30 20:30	모바일	113453644	3,000	2020-12-15
취소	2022543167	INTERACTIVE K5 (G)	2020-12-28 11:30	2020-12-30 20:00	홈페이지	113465230	3,000	2020-12-15
취소	2022548210	더 뉴 싼타페 4WD 7인승 (D)	2020-12-28 11:30	2020-12-30 19:30	모바일	10589850	3,000	2020-12-15
취소	2022530349	베리 뉴 티볼리 (G)	2020-12-28 11:30	2020-12-30 15:00	홈페이지	111997227	3,000	2020-12-15
취소	2022488657	더 뉴 카니발 9인승 (D)	2020-12-28 11:30	2020-12-30 15:00	제휴사	110257951	3,000	2020-11-10
취소	2022548709	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-28 11:30	2020-12-30 16:00	직접	113521298	3,000	2020-12-04
취소	2022532161	쏘나타 DN8 (G)	2020-12-28 12:00	2021-01-02 17:00	홈페이지	12083087	3,000	2020-11-15
취소	2022523168	THE NEW K5 (L)	2020-12-28 12:00	2020-12-31 16:00	제휴사	113053723	3,000	2020-11-11
취소	2022532181	쏘나타 DN8 (G)	2020-12-28 12:00	2021-01-02 17:00	제휴사	12083087	3,000	2020-12-10
취소	2022547248	K7 PREMIER (G) 2.5	2020-12-28 12:00	2021-01-02 14:00	제휴사	113520369	3,000	2020-12-11
취소	2022523550	쏘나타 DN8 (G)	2020-12-28 12:00	2021-01-01 12:00	제휴사	113247239	3,000	2020-12-10
취소	2022505649	팰리세이드 4WD 8인승 (D)	2020-12-28 12:00	2021-01-03 18:00	직접	113482930	3,000	2020-12-15
취소	2022505657	팰리세이드 4WD 8인승 (D)	2020-12-28 12:00	2021-01-03 18:00	직접	113482930	3,000	2020-12-15
취소	2022520243	G70 2.0 터보 (G)	2020-12-28 12:00	2021-01-04 18:00	모바일	112759429	3,000	2020-11-11
취소	2022500358	모닝 어반 (G)	2020-12-28 12:00	2021-01-01 14:00	홈페이지	113476310	3,000	2020-11-02
취소	2022435048	셀토스 4WD (D)	2020-12-28 12:00	2021-01-01 13:30	홈페이지	100192987		2020-12-15
취소	2022490389	쏘나타 DN8 (G)	2020-12-28 12:00	2020-12-31 21:00	모바일	110258382	3,000	2020-12-09
취소	2022490415	쏘나타 DN8 (G)	2020-12-28 12:00	2020-12-31 21:00	모바일	113469069	3,000	2020-12-09
취소	2022526397	LF 쏘나타 뉴라이즈 (L)	2020-12-28 12:00	2020-12-30 17:00	모바일	113501749	3,000	2020-12-04
취소	2022522742	베리 뉴 티볼리 (G)	2020-12-28 12:00	2020-12-30 12:00	제휴사	113495290	3,000	2020-12-07
취소	2022515439	스파크 (G)	2020-12-28 12:00	2020-12-31 9:00	제휴사	113491915	3,000	2020-12-13
취소	2022535275	GV80 4WD 7인승 (D)	2020-12-28 12:00	2020-12-30 12:00	직접	111836077	3,000	2020-12-14
취소	2022541753	스토닉 (D)	2020-12-28 12:00	2020-12-31 8:00	제휴사	113424037	3,000	2020-12-16
취소	2022515528	ALL NEW K3 (G)	2020-12-28 12:00	2020-12-30 16:00	모바일	113491861	3,000	2020-12-13
취소	2022570953	니로 (EV)	2020-12-28 12:00	2020-12-30 12:00	제휴사	113529148	3,000	2020-12-07
취소	2022541110	LF 쏘나타 뉴라이즈 (G)	2020-12-28 12:00	2020-12-30 17:00	모바일	112473465	3,000	2020-12-05
취소	2022565885	더 올 뉴 벨로스터 (G)	2020-12-28 12:00	2020-12-30 12:00	홈페이지	113140154	3,000	2020-12-03
취소	2022537159	올 뉴 아반떼 (G)	2020-12-28 12:00	2020-12-30 11:00	모바일	113511103	3,000	2020-12-12
취소	2022478291	올 뉴 아반떼 (G)	2020-12-28 12:00	2020-12-30 12:00	홈페이지	112695139	3,000	2020-12-16
취소	2022511612	더 올 뉴 벨로스터 (G)	2020-12-28 12:00	2020-12-30 19:00	홈페이지	113486703	3,000	2020-12-15
취소	2022570093	GV80 4WD 7인승 (D)	2020-12-28 12:00	2020-12-30 16:00	모바일	10320555	3,000	2020-12-14
취소	2022516599	더 뉴 레이 (G)	2020-12-28 12:00	2020-12-31 13:00	모바일	109802318	3,000	2020-12-10
취소	2022524010	INTERACTIVE K5 (G)	2020-12-28 12:00	2020-12-31 12:30	제휴사	113499646	3,000	2020-11-11
취소	2022551217	코나 (G)	2020-12-28 12:00	2020-12-30 16:00	홈페이지	113523179	3,000	2020-12-10
취소	2022542983	코나 (EV)	2020-12-28 12:00	2020-12-31 12:00	모바일	112545942	3,000	2020-12-05
취소	2022530941	올 뉴 아반떼 (G)	2020-12-28 12:00	2020-12-30 15:00	모바일	113505681	3,000	2020-12-06
취소	2022518004	카니발 KA4 9인승 (D)	2020-12-28 12:00	2020-12-31 14:00	직접	111546794	3,000	2020-12-14
취소	2022516423	팰리세이드 4WD 8인승 (D)	2020-12-28 12:00	2020-12-31 14:00	모바일	12009279	3,000	2020-11-08
취소	2022560465	그랜저 IG 3.0 (G)	2020-12-28 12:00	2020-12-30 16:00	제휴사	113531444	3,000	2020-12-01
취소	2022548609	모닝 어반 (G)	2020-12-28 12:00	2020-12-29 18:00	모바일	110682020	3,000	2020-11-25
취소	2022536016	스파크 (G)	2020-12-28 12:00	2020-12-31 12:00	제휴사	113510429	3,000	2020-12-06
취소	2022525949	쏘나타 DN8 (G)	2020-12-28 12:00	2020-12-31 12:00	카드사	113501282	3,000	2020-12-08
취소	2022525533	G70 2.0 터보 (G)	2020-12-28 12:00	2020-12-31 12:00	모바일	110635553	3,000	2020-11-12
취소	2022567664	ALL NEW K3 (G)	2020-12-28 12:30	2021-01-03 11:30	모바일	111361031	3,000	2020-12-07
취소	2022530222	아반떼 AD (G) F/L	2020-12-28 12:30	2020-12-31 7:20	홈페이지	112130061	3,000	2020-12-09
취소	2022549568	더 뉴 싼타페 4WD 7인승 (D)	2020-12-28 12:30	2020-12-30 16:30	제휴사	113522086	3,000	2020-12-04
취소	2022531643	올 뉴 모닝 (G)	2020-12-28 12:30	2020-12-31 15:00	모바일	10760716	3,000	2020-12-09
취소	2022532906	스토닉 (D)	2020-12-28 12:30	2020-12-30 14:30	모바일	113507573	3,000	2020-12-14
취소	2022509231	XM3 1.4 (G)	2020-12-28 12:30	2020-12-30 12:30	홈페이지	100327408	3,000	2020-12-10
취소	2022566076	아반떼 AD (G) F/L	2020-12-28 12:40	2020-12-31 11:00	제휴사	113537121	3,000	2020-12-13
취소	2022566054	ALL NEW K3 (G)	2020-12-28 12:40	2020-12-31 11:00	제휴사	113537121	3,000	2020-12-03
취소	2022566048	아반떼 AD (G) F/L	2020-12-28 12:40	2020-12-31 11:00	제휴사	113512528	3,000	2020-12-03
취소	2022561970	THE NEW K5 (L)	2020-12-28 12:40	2020-12-31 11:00	홈페이지	113512528	3,000	2020-12-03
취소	2022476562	LF 쏘나타 뉴라이즈 (G)	2020-12-28 13:00	2020-12-31 18:00	모바일	111699633	3,000	2020-12-15
취소	2022441023	올 뉴 모닝 (G)	2020-12-28 13:00	2021-01-01 12:00	홈페이지	111145502		2020-12-13
취소	2022500376	모닝 어반 (G)	2020-12-28 13:00	2021-01-01 12:00	홈페이지	113476310	3,000	2020-12-15
취소	2022572040	싼타페 TM 4WD 7인승 (D)	2020-12-28 13:00	2021-01-01 12:00	직접	113542144	3,000	2020-12-14
취소	2022538513	ALL NEW K3 (G)	2020-12-28 13:00	2021-01-01 15:00	모바일	113512568	3,000	2020-12-14
취소	2022556455	더 뉴 그랜저 2.5 (G)	2020-12-28 13:00	2021-01-01 15:00	모바일	113528123	3,000	2020-11-27
취소	2022515167	쏘나타 DN8 (G)	2020-12-28 13:00	2021-01-01 14:00	모바일	113491309	3,000	2020-11-08
취소	2022447015	셀토스 4WD (D)	2020-12-28 13:00	2021-01-02 19:00	모바일	112015209		2020-12-07
취소	2022458931	더 뉴 레이 (G)	2020-12-28 13:00	2021-01-01 11:00	제휴사	113050729	3,000	2020-10-12
취소	2022516695	더 뉴 레이 (G)	2020-12-28 13:00	2021-01-01 10:00	제휴사	113050729	3,000	2020-12-09
취소	2022567687	올 뉴 모닝 (G)	2020-12-28 13:00	2020-12-30 17:00	모바일	113036802	3,000	2020-12-05
취소	2022567674	스파크 (G)	2020-12-28 13:00	2020-12-30 11:00	모바일	113036802	3,000	2020-12-05
취소	2022551025	ALL NEW K3 (G)	2020-12-28 13:00	2020-12-30 19:00	홈페이지	113480944	3,000	2020-11-30
취소	2022507443	싼타페 TM 4WD 7인승 (D)	2020-12-28 13:00	2020-12-30 19:30	홈페이지	100142808	3,000	2020-11-04
취소	2022557931	올 뉴 아반떼 (G)	2020-12-28 13:00	2020-12-31 13:00	모바일	113529201	3,000	2020-11-29
취소	2022563380	올 뉴 아반떼 (G)	2020-12-28 13:00	2020-12-31 13:00	직접	112190696	3,000	2020-12-15
취소	2022516803	셀토스 4WD (D)	2020-12-28 13:00	2020-12-31 13:00	모바일	112929449	3,000	2020-11-23
취소	2022543237	더 뉴 카니발 9인승 (D)	2020-12-28 13:00	2020-12-31 13:00	모바일	113516487	3,000	2020-12-07
취소	2022512820	더 뉴 카니발 9인승 (D)	2020-12-28 13:00	2020-12-30 16:00	모바일	113483518	3,000	2020-11-06
취소	2022525224	쏘울 부스터 (G)	2020-12-28 13:00	2020-12-30 15:00	제휴사	111783022	3,000	2020-12-12
취소	2022524024	THE NEW K5 (L)	2020-12-28 13:00	2020-12-29 16:00	모바일	113499206	3,000	2020-12-07
취소	2022543773	더 뉴 카니발 9인승 (D)	2020-12-28 13:00	2020-12-30 13:00	직접	113517064	3,000	2020-12-08
취소	2022551138	더 마스터 쏘렌토 4WD 7인승 (D)	2020-12-28 13:00	2020-12-30 16:00	홈페이지	113523179	3,000	2020-11-24
취소	2022511337	올 뉴 아반떼 (G)	2020-12-28 13:00	2020-12-30 13:00	홈페이지	113486017	3,000	2020-12-09
취소	2022528771	LF 쏘나타 뉴라이즈 (G)	2020-12-28 13:00	2020-12-30 16:00	홈페이지	110854335	3,000	2020-11-13
취소	2022483378	쏘울 부스터 (G)	2020-12-28 13:00	2020-12-30 13:00	모바일	113462490	3,000	2020-11-27
취소	2022515080	올 뉴 아반떼 (G)	2020-12-28 13:30	2021-01-02 12:30	모바일	113491408	3,000	2020-11-08
