rent_day,res_model,res_day,seasonality,lead_time_vec,discount,lead_time_vec,lead_time
2020-12-31,av_new,2020-11-14,3,-30,35.0,1,-47
2020-12-31,av_new,2020-11-23,3,-29,30.0,1,-38
2020-12-31,av_new,2020-11-26,3,-29,30.0,1,-35
2020-12-31,av_new,2020-12-02,3,-28,10.0,2,-29
2020-12-31,av_new,2020-12-07,3,-24,42.5,2,-24
2020-12-31,av_new,2020-12-08,3,-23,6.5,2,-23
2021-01-01,av_new,2020-10-03,3,-36,65.0,1,-90
2021-01-01,av_new,2020-10-05,3,-36,65.0,1,-88
2021-01-01,av_new,2020-10-15,3,-35,65.0,1,-78
2021-01-01,av_new,2020-11-02,3,-32,0.0,2,-60
2021-01-01,av_new,2020-11-24,3,-29,30.0,1,-38
2021-01-02,av_new,2020-11-22,3,-29,65.0,1,-41
2021-01-02,av_new,2020-11-24,3,-29,68.0,1,-39
2021-01-02,av_new,2020-11-29,3,-28,33.0,1,-34
2021-01-02,av_new,2020-12-04,3,-28,22.0,1,-29
2021-01-03,av_new,2020-10-19,3,-34,65.0,1,-76
2021-01-03,av_new,2020-10-26,3,-33,70.0,1,-69
2021-01-03,av_new,2020-11-04,3,-32,68.0,1,-60
2021-01-03,av_new,2020-11-18,3,-30,65.0,1,-46
2021-01-03,av_new,2020-11-25,3,-29,65.0,1,-39
2021-01-03,av_new,2020-11-26,3,-29,70.0,1,-38
2021-01-04,av_new,2020-10-26,1,-34,75.0,1,-70
2021-01-04,av_new,2020-11-22,1,-30,65.0,1,-43
2021-01-04,av_new,2020-11-30,1,-29,73.0,1,-35
2021-01-04,av_new,2020-12-15,1,-20,75.0,1,-20
2021-01-05,av_new,2020-11-18,1,-30,68.0,1,-48
2021-01-05,av_new,2020-11-24,1,-30,65.0,1,-42
2021-01-05,av_new,2020-11-25,1,-29,65.0,1,-41
2021-01-05,av_new,2020-12-01,1,-29,70.0,1,-35
2021-01-05,av_new,2020-12-15,1,-21,75.0,1,-21
2021-01-06,av_new,2020-11-26,1,-29,73.0,1,-41
2021-01-06,av_new,2020-12-06,1,-28,83.0,1,-31
2021-01-06,av_new,2020-12-07,1,-28,80.0,1,-30
2021-01-06,av_new,2020-12-11,1,-26,80.0,1,-26
2021-01-06,av_new,2020-12-12,1,-25,80.0,1,-25
2021-01-06,av_new,2020-12-16,1,-21,80.0,1,-21
2021-01-07,av_new,2020-11-10,2,-32,65.0,1,-58
2021-01-07,av_new,2020-11-17,2,-31,65.0,1,-51
2021-01-07,av_new,2020-12-07,2,-28,73.0,1,-31
2021-01-07,av_new,2020-12-11,2,-27,75.0,1,-27
2021-01-07,av_new,2020-12-14,2,-24,78.0,1,-24
2021-01-08,av_new,2020-11-11,2,-32,65.0,1,-58
2021-01-08,av_new,2020-11-12,2,-32,68.0,1,-57
2021-01-08,av_new,2020-11-22,2,-30,65.0,1,-47
2021-01-08,av_new,2020-12-15,2,-24,65.0,1,-24
2021-01-09,av_new,2020-12-13,2,-27,70.0,1,-27
2021-01-09,av_new,2020-12-15,2,-25,70.0,1,-25
2021-01-10,av_new,2020-11-19,2,-31,65.0,1,-52
2021-01-10,av_new,2020-11-23,2,-30,60.0,1,-48
2021-01-10,av_new,2020-12-06,2,-29,70.0,1,-35
2021-01-10,av_new,2020-12-10,2,-28,70.0,1,-31
2021-01-11,av_new,2020-11-01,1,-34,68.0,1,-71
2021-01-11,av_new,2020-11-06,1,-33,65.0,1,-66
2021-01-11,av_new,2020-11-10,1,-32,65.0,1,-62
2021-01-11,av_new,2020-11-14,1,-32,70.0,1,-58
2021-01-11,av_new,2020-11-16,1,-32,65.0,1,-56
2021-01-11,av_new,2020-11-22,1,-31,70.0,1,-50
2021-01-11,av_new,2020-11-25,1,-30,60.0,1,-47
2021-01-11,av_new,2020-12-10,1,-28,73.0,1,-32
2021-01-12,av_new,2020-12-02,1,-29,70.0,1,-41
2021-01-14,av_new,2020-10-26,2,-35,65.0,1,-80
2021-01-14,av_new,2020-11-18,2,-32,70.0,1,-57
2021-01-14,av_new,2020-11-22,2,-31,65.0,1,-53
2021-01-14,av_new,2020-12-10,2,-29,65.0,1,-35
2021-01-15,av_new,2020-10-22,2,-36,68.0,1,-85
2021-01-15,av_new,2020-11-02,2,-34,70.0,1,-74
2021-01-15,av_new,2020-11-12,2,-33,60.0,1,-64
2021-01-15,av_new,2020-11-15,2,-32,65.0,1,-61
2021-01-15,av_new,2020-11-23,2,-31,70.0,1,-53
2021-01-16,av_new,2020-11-21,2,-32,65.0,1,-56
2021-01-17,av_new,2020-11-08,2,-34,65.0,1,-70
2021-01-17,av_new,2020-11-14,2,-33,70.0,1,-64
2021-01-17,av_new,2020-11-26,2,-31,70.0,2,-52
2021-01-17,av_new,2020-12-06,2,-30,70.0,1,-42
2021-01-18,av_new,2020-10-20,1,-36,65.0,1,-90
2021-01-18,av_new,2020-11-10,1,-33,70.0,1,-69
2021-01-18,av_new,2020-11-22,1,-32,65.0,1,-57
2021-01-19,av_new,2020-10-28,1,-35,68.0,1,-83
2021-01-19,av_new,2020-11-15,1,-33,70.0,1,-65
2021-01-19,av_new,2020-12-01,1,-31,70.0,1,-49
2021-01-21,av_new,2020-11-16,2,-33,65.0,1,-66
2021-01-21,av_new,2020-12-13,2,-29,60.0,1,-39
2021-01-22,av_new,2020-11-12,2,-34,68.0,1,-71
2021-01-22,av_new,2020-11-22,2,-32,65.0,1,-61
2021-01-22,av_new,2020-11-28,2,-31,75.0,1,-55
2021-01-22,av_new,2020-12-03,2,-31,70.0,1,-50
2021-01-22,av_new,2020-12-09,2,-30,67.0,1,-44
2021-01-23,av_new,2020-11-15,2,-33,65.0,1,-69
2021-01-23,av_new,2020-11-19,2,-33,70.0,1,-65
2021-01-23,av_new,2020-11-26,2,-32,65.0,1,-58
2021-01-23,av_new,2020-11-29,2,-31,70.0,1,-55
2021-01-23,av_new,2020-12-12,2,-30,68.0,1,-42
2021-01-24,av_new,2020-11-18,2,-33,65.0,1,-67
2021-01-24,av_new,2020-11-19,2,-33,62.0,1,-66
2021-01-24,av_new,2020-11-22,2,-33,70.0,1,-63
2021-01-25,av_new,2020-11-03,1,-35,70.0,1,-83
2021-01-25,av_new,2020-11-26,1,-32,62.0,1,-60
2021-01-25,av_new,2020-12-16,1,-29,70.0,1,-40
2021-01-26,av_new,2020-10-28,1,-36,70.0,1,-90
2021-01-26,av_new,2020-12-13,1,-30,70.0,2,-44
2021-01-27,av_new,2020-12-04,1,-31,80.0,1,-54
2021-01-28,av_new,2020-10-30,2,-36,65.0,1,-90
2021-01-28,av_new,2020-11-20,2,-33,65.0,1,-69
2021-01-28,av_new,2020-12-02,2,-32,70.0,1,-57
2021-01-30,av_new,2020-11-12,2,-35,65.0,1,-79
2021-01-30,av_new,2020-11-18,2,-34,70.0,1,-73
2021-01-31,av_new,2020-11-02,2,-36,70.0,1,-90
2021-02-04,av_new,2020-11-22,2,-34,70.0,1,-74
2021-02-05,av_new,2020-12-03,2,-33,67.0,1,-64
2021-02-07,av_new,2020-12-03,2,-33,70.0,1,-66
2021-02-08,av_new,2020-11-15,1,-36,65.0,1,-85
2021-02-09,av_new,2020-11-13,1,-36,68.0,1,-88
2021-02-09,av_new,2020-12-13,1,-32,75.0,1,-58
2021-02-10,av_new,2020-11-15,3,-36,65.0,1,-87
2021-02-10,av_new,2020-11-17,3,-36,65.0,1,-85
2021-02-10,av_new,2020-11-20,3,-35,65.0,1,-82
2021-02-10,av_new,2020-12-03,3,-33,60.0,1,-69
2021-02-10,av_new,2020-12-14,3,-32,55.0,1,-58
2021-02-11,av_new,2020-11-13,3,-36,65.0,1,-90
2021-02-11,av_new,2020-11-14,3,-36,57.5,2,-89
2021-02-11,av_new,2020-11-15,3,-36,67.5,2,-88
2021-02-11,av_new,2020-11-17,3,-36,70.0,1,-86
2021-02-11,av_new,2020-11-18,3,-36,66.66666666666667,3,-85
2021-02-11,av_new,2020-11-20,3,-35,65.0,1,-83
2021-02-11,av_new,2020-11-21,3,-35,70.0,1,-82
2021-02-11,av_new,2020-11-22,3,-35,67.5,2,-81
2021-02-11,av_new,2020-11-27,3,-34,45.0,1,-76
2021-02-11,av_new,2020-12-10,3,-33,45.0,1,-63
2021-02-12,av_new,2020-11-14,3,-36,65.0,1,-90
2021-02-12,av_new,2020-11-15,3,-36,70.0,1,-89
2021-02-12,av_new,2020-11-16,3,-36,60.0,1,-88
2021-02-12,av_new,2020-11-17,3,-36,70.0,1,-87
2021-02-12,av_new,2020-11-20,3,-36,70.0,1,-84
2021-02-13,av_new,2020-12-04,3,-34,45.0,1,-71
2021-02-16,av_new,2020-11-18,1,-36,65.0,1,-90
2021-02-17,av_new,2020-11-23,1,-36,65.0,1,-86
2021-02-17,av_new,2020-12-05,1,-34,75.0,1,-74
2021-02-19,av_new,2020-12-08,2,-34,70.0,1,-73
2021-02-21,av_new,2020-11-23,2,-36,65.0,1,-90
2021-02-21,av_new,2020-11-24,2,-36,70.0,1,-89
2021-02-26,av_new,2020-12-05,2,-35,75.0,1,-83
2021-02-26,av_new,2020-12-12,2,-34,75.0,1,-76
2021-02-27,av_new,2020-11-30,2,-36,70.0,1,-89
2021-02-27,av_new,2020-12-10,2,-35,70.0,1,-79
2021-02-27,av_new,2020-12-12,2,-35,70.0,1,-77
2021-02-28,av_new,2020-12-15,2,-34,70.0,1,-75
