rent_day,res_model,res_day,seasonality,lead_time_vec,cnt_cum,disc_mean,lead_time
2020-12-27,k3,2020-11-28,2,-28,14,63.785714285714285,-29
2020-12-27,k3,2020-11-29,2,-28,15,59.53333333333333,-28
2020-12-27,k3,2020-12-01,2,-26,16,56.125,-26
2020-12-28,k3,2020-10-05,1,-36,1,0.0,-84
2020-12-28,k3,2020-10-25,1,-33,2,35.0,-64
2020-12-28,k3,2020-10-30,1,-32,3,46.666666666666664,-59
2020-12-28,k3,2020-11-02,1,-32,6,23.333333333333332,-56
2020-12-28,k3,2020-11-04,1,-31,7,30.714285714285715,-54
2020-12-28,k3,2020-11-06,1,-31,8,35.625,-52
2020-12-28,k3,2020-11-08,1,-31,9,39.44444444444444,-50
2020-12-28,k3,2020-11-09,1,-31,10,42.5,-49
2020-12-28,k3,2020-11-10,1,-30,11,38.63636363636363,-48
2020-12-28,k3,2020-11-11,1,-30,12,41.25,-47
2020-12-28,k3,2020-11-12,1,-30,13,43.46153846153846,-46
2020-12-28,k3,2020-11-13,1,-30,15,44.0,-45
2020-12-28,k3,2020-11-15,1,-30,16,45.625,-43
2020-12-28,k3,2020-11-16,1,-30,20,50.75,-42
2020-12-28,k3,2020-11-17,1,-29,22,52.5,-41
2020-12-28,k3,2020-11-18,1,-29,23,53.26086956521739,-40
